Cluster 0{
[439.685,398.741,551.093]
(598.189,436.975,468.064)
(509.335,430.019,459.912)
(505.302,461.702,415.214)
(459.738,430.819,408.917)
(442.447,465.067,406.09)
(613.781,449.632,381.981)
(486.991,404.255,457.496)
(556.222,426.345,414.167)
(487.135,417.394,494.297)
(539.858,348.825,516.437)
(452.316,374.074,413.202)
(578.014,459.268,479.524)
(463.915,430.499,410.991)
(652.526,416.384,472.518)
(546.71,317.216,409.286)
(599.291,383.112,428.525)
(447.436,383.419,410.942)
(510.131,427.584,426.386)
(481.097,457.579,410.012)
(457.756,463.785,408.733)
(460.566,449.739,457.293)
(504.654,397.568,500.094)
(486.557,428.195,435.6)
(523.126,408.168,511.019)
(482.393,472.193,396.302)
(508.432,417.99,468.573)
(581.73,417.387,492.609)
(509.997,463.082,407.368)
(576.53,444.368,434.893)
(599.315,423.568,483.591)
(469.474,398.694,469.15)
(467.503,390.317,383.333)
(541.526,433.795,411.179)
(528.46,379.228,414.631)
(504.028,380.019,502.301)
(507.203,411.585,509.107)
(442.644,423.485,420.953)
(635.278,402.283,439.931)
(586.556,401.338,387.972)
(579.629,397.483,452.41)
(578.925,391.772,473.426)
(457.038,423.168,462.265)
(522.966,388.779,412.36)
(579.394,426.812,470.271)
(517.148,379.39,492.365)
(581.431,423.089,485.231)
(463.902,342.35,447.09)
(536.194,390.683,381.848)
(527.649,457.683,467.288)
(475.215,406.729,473.946)
(497.234,444.699,508.463)
(436.392,460.544,433.63)
(501.811,425.079,415.655)
(543.42,421.461,456.683)
(453.928,475.057,359.559)
(556.648,418.126,502.359)
(519.513,364.013,488.38)
(587.22,372.873,418.015)
(427.767,407.294,362.183)
(555.506,369.18,424.299)
(528.793,376.315,503.535)
(537.463,481.833,356.126)
(414.58,339.458,432.29)
(506.538,431.62,476.311)
(503.7,357.132,441.788)
(545.611,462.357,458.057)
(473.256,436.363,446.594)
(430.241,452.632,435.361)
(556.518,406.786,462.906)
(498.919,435.233,416.144)
(605.11,371.822,465.65)
(526.881,473.905,349.393)
(502.687,443.665,465.864)
(556.928,449.111,486.938)
(526.186,425.107,474.801)
(570.741,412.618,362.593)
(536.925,441,439.139)
(467.473,509.342,358.687)
(547.967,391.577,468.458)
(545.446,378.946,435.155)
(567.314,371.545,494.485)
(545.071,468.012,442.78)
(478.058,437.612,480.248)
(508.683,439.791,495.184)
(613.931,394.758,445.482)
(567.1,403.822,366.497)
(516.736,349.677,478.569)
(489.289,358.322,417.457)
(501.184,450.435,467.684)
(536.248,428.598,508.76)
(515.014,446.932,506.197)
(528.042,434.009,453.991)
(593.243,366.535,464.09)
(467.601,386.562,427.885)
(530.809,318.248,412.035)
(487.089,441.354,492.389)
(548.921,375.154,414.657)
(492.059,419.113,394.546)
(506.957,393.376,439.084)
(486.071,458.093,413.452)
(542.126,348.199,522.175)
(627.772,372.076,446.087)
(552.926,406.898,459.107)
(497.704,322.383,460.964)
(481.213,407.358,483.82)
(565.19,388.226,430.196)
(534.236,433.379,421.989)
(498.506,462.418,488.755)
(527.995,361.521,468.297)
(516.381,427.331,455.18)
(568.669,386.625,488.314)
(436.544,445.53,428.387)
(482.463,391.044,445.165)
(470.201,456.709,410.59)
(387.393,400.355,424.845)
(651.594,371.906,475.044)
(588.106,365.832,453.719)
(589.499,447.325,415.213)
(465.536,460.373,388.791)
(470.802,375.64,374.346)
(460.467,472.512,395.217)
(522.814,457.116,477.929)
(501.729,454.61,464.726)
(533.233,430.834,500.991)
(521.595,456.315,467.192)
(465.467,449.861,474.726)
(554.729,436.974,411.841)
(563.529,362.861,518.747)
(443.535,343.611,451.374)
(495.241,448.355,475.337)
(428.3,387.004,435.079)
(519.147,463.443,465.109)
(527.703,424.412,419.876)
(503.128,492.308,404.21)
(515.785,430.791,487.282)
(458.561,370.618,474.31)
(496.393,412.154,466.323)
(619.083,380.359,443.694)
(637.093,391.533,441.281)
(504.312,467.412,492.797)
(501.494,395.036,509.332)
(434.233,435.583,458.238)
(533.36,391.176,403.609)
(504.736,359.048,474.605)
(614.58,411.382,445.207)
(496.144,455.695,410.044)
(474.884,425.885,429.089)
(549.182,426.463,455.868)
(486.178,365.941,488.114)
(434.69,480.107,394.762)
(426.836,456.837,371.225)
(470.363,324.976,469.56)
(551.715,374.28,490.506)
(537.122,381.477,507.924)
(499.729,482.165,379.24)
(572.415,468.503,424.569)
(533.637,404.171,350.603)
(602.102,411.87,447.682)
(596.718,387.824,348.978)
(471.254,379.785,398.048)
(474.204,475.176,424.989)
(558.922,370.882,460.192)
(499.184,388.301,359.754)
(493.761,494.604,359.543)
(528.688,478.457,352.397)
(562.138,431.152,476.955)
(512.044,402.288,486.011)
(580.44,423.454,372.175)
(539.421,431.151,468.266)
(596.525,424.034,397.382)
(432.711,359.152,448.406)
(497.329,366.415,474.979)
(499.718,405.718,500.086)
(506.122,439.299,426.233)
(534.656,340.359,434.302)
(461.544,381.429,457.051)
(591.424,461.11,415.895)
(457.107,368.09,436.573)
(542.827,378.566,464.189)
(463.484,474.009,377.951)
(450.307,481.458,392.91)
(539.346,429.008,492.232)
(455.435,329.614,443.788)
(484.583,391.121,455.584)
(472.577,420.971,485.478)
(412.923,368.357,439.311)
(475.764,466.716,443.177)
(507.496,320.539,472.768)
(440.76,429.889,358.603)
(585.249,382.135,489.072)
(542.786,414.276,447.376)
(494.731,463.15,480.284)
(581.648,425.676,434.036)
(632.287,362.982,434.027)
(428.711,482.169,352.969)
(533.808,360.491,512.243)
(547.485,434.661,439.606)
(485.931,410.45,479.161)
(442.929,442.218,357.123)
(501.523,362.653,419.173)
(514.645,376.775,392.751)
(509.079,473.297,388.989)
(522.9,439.07,500.367)
(463.892,334.264,423.506)
(465.086,419.356,435.156)
(430.541,375.28,436.945)
(502.268,389.326,375.44)
(507.252,395.96,411.786)
(474.845,415.26,470.413)
(419.246,357.793,442.913)
(593.181,442.7,403.951)
(582.706,469.987,402.708)
(561.707,460.457,475.535)
(478.176,417.525,347.742)
(482.725,448.211,374.265)
(536.529,439.123,432.386)
(533.23,397.276,494.121)
(581.452,394.645,404.266)
(510.385,384.466,485.445)
(459.606,416.243,436.614)
(579.666,376.403,378.694)
(483.219,382.458,486.037)
(481.471,420.399,420.665)
(551.766,457.822,490.298)
(467.25,433.864,354.168)
(560.982,458.412,456.151)
(591.513,367.497,476.889)
(594.618,432.973,487.884)
(491.629,495.201,403.86)
(541.777,357.065,496.287)
(547.928,485.301,348.827)
(454.089,460.668,441.44)
(509.175,360.602,455.415)
(519.987,436.343,469.533)
(485.241,489.634,401.059)
(462.612,367.671,471.609)
(446.489,464.032,404.682)
(525.846,445.588,410.916)
(488.836,456.187,360.442)
(567.844,384.636,386.327)
(525.482,403.759,497.523)
(475.365,484.269,431.274)
(496.863,371.122,469.905)
(483.604,419.434,500.816)
(498.532,428.039,469.083)
(499.602,446.052,356.721)
(565.614,424.966,466.188)
(528.94,352.574,420.132)
(476.499,393.203,459.806)
(624.282,441.247,407.756)
(509.425,476.758,423.412)
(546.092,372.765,516.362)
(573.217,402.431,503.217)
(511.363,473.048,446.193)
(475.539,416.406,461.206)
(584.521,399.925,431.916)
(546.666,447.127,411.863)
(565.388,444.184,412.61)
(538.763,318.714,423.662)
(546.285,392.157,498.229)
(500.888,396.219,460.386)
(442.444,449.933,420.914)
(531.341,401.686,425.936)
(556.893,395.137,449.753)
(514.932,338.082,487.959)
(444.391,434.419,421.389)
(623.001,390.653,450.133)
(532.003,471.014,474.943)
(468.921,468.554,427.533)
(592.822,395.385,468.826)
(543.217,426.635,463.358)
(471.239,376.997,412.154)
(565.559,458.763,439.289)
(434.169,419.659,458.287)
(508.742,450.125,483.671)
(499.73,441.829,488.957)
(554.113,391.194,415.278)
(480.008,402.621,473.147)
(440.089,342.112,427.285)
(508.875,454.665,490.914)
(530.248,366.46,488.912)
(496.944,446.664,457.865)
(506.871,344.339,486.648)
(534.85,468.822,411.966)
(559.078,444.171,482.811)
(543.864,418.237,352.57)
(469.817,395.923,449.522)
(621.698,443.224,434.157)
(653.252,419.742,427.096)
(504.449,345.959,412.286)
(531.226,371.815,529.078)
(572.377,445.189,479.62)
(552.51,398.461,500.217)
(544.127,378.131,484.058)
(642.528,420.632,449.811)
(507.586,491.1,421.937)
(434.302,398.257,384.091)
(555.248,444.358,451.376)
(521.348,409.393,495.662)
(514.28,446.248,459.857)
(416.775,423.379,446.434)
(506.164,466.232,428.501)
(507.636,372.199,456.405)
(424.962,423.609,450.353)
(506.648,434.596,461.288)
(602.58,419.401,483.203)
(405.69,349,430.583)
(555.776,437.465,485.362)
(539.744,380.087,425.249)
(527.748,327.489,447.034)
(421.615,371.77,442.067)
(531.545,426.33,504.432)
(491.745,324.905,429.973)
(446.307,431.697,385.07)
(545.488,375.895,479.539)
(601.201,367.665,452.855)
(468.366,418.859,480.729)
(479.047,476.657,415.997)
(539.132,414.968,466.611)
(461.191,375.109,454.467)
(547.244,462.065,436.391)
(554.248,420.122,419.944)
(439.196,373.925,448.287)
(533.239,420.847,360.99)
(553.253,450.186,421.125)
(501.975,472.241,439.097)
(446.287,412.329,465.647)
(535.526,322.579,424.026)
(522.917,440.552,418.403)
(617.837,429.721,352.708)
(491.659,471.902,466.396)
(595.55,391.211,492.376)
(583.237,378.449,504.139)
(566.563,378.672,492.066)
(505.26,394.225,381.095)
(540.182,404.28,442.961)
(552.055,458.444,439.494)
(530.223,380.947,416.962)
(453.49,397.673,429.387)
(522.488,426.415,499.997)
(523.519,381.798,442.136)
(553.127,456.989,421.916)
(591.125,394.636,432.365)
(549.421,442.942,470.878)
(504.103,508.013,351.26)
(515.118,378.747,456.409)
(552.104,388.094,459.617)
(553.851,422.685,454.168)
(458.283,412.597,439.767)
(471.1,453.454,438.808)
(477.065,429.482,431.361)
(586.8,433.207,415.713)
(476.566,429.559,493.379)
(615.618,376.717,366.802)
(557.543,408.262,445.757)
(524.711,446.405,468.488)
(519.165,454.458,442.834)
(490.584,475.402,411.959)
(549.755,343.652,517.821)
(555.393,363.563,503.225)
(506.046,437.029,495.857)
(468.59,394.536,451.689)
(596.766,387.042,472.751)
(473.337,407.264,449.47)
(566.724,445.913,444.627)
(480.625,410.23,351.675)
(623.585,419.051,363.162)
(556.472,330.815,486.812)
(614.977,449.48,430.945)
(513.725,485.152,376.517)
(551.016,439.626,475.926)
(647.942,381.811,478.342)
(542.932,410.358,422.062)
(580.43,442.665,433.39)
(496.097,416.026,471.445)
(450.646,447.687,417.768)
(469.671,458.97,433.469)
(485.973,394.937,441.575)
(502.923,471.118,373.247)
(501.953,417.013,470.84)
(426.315,370.218,440.898)
(580.229,416.961,442.937)
(439.002,454.031,421.667)
(514.368,469.124,485.383)
(514.484,449.798,446.412)
(488.423,489.072,411.184)
(477.122,438.638,451.09)
(594.541,435.115,415.507)
(535.571,378.891,450.618)
(504.735,470.362,396.545)
(591.798,403.686,462.59)
(631.48,440.25,427.813)
(484.906,406.843,484.24)
(562.232,393.31,476.448)
(545.146,415.008,386.089)
(489.102,373.158,494.972)
(474.315,373.769,465.403)
(446.961,408.52,412.714)
(538.115,360.467,465.287)
(498.066,367.137,501.776)
(515.285,352.271,467.275)
(503.217,467.221,477.092)
(567.573,463.419,460.651)
(592.146,452.41,456.49)
(569.552,452.473,457.924)
(441.644,455.465,430.024)
(465.052,445.347,490.244)
(577.286,412.319,479.523)
(481.366,384.228,451.573)
(537.916,443.6,499.213)
(596.451,399.878,428.163)
(611.273,449.53,435.164)
(496.512,430.434,457.557)
(514.942,474.983,464.135)
(505.798,371.057,480.058)
(460.249,408.322,443.209)
(489.833,432.896,446.169)
(625.507,444.747,417.135)
(525.088,364.524,518.652)
(483.068,439.679,449.79)
(532.232,463.58,379.734)
(576.188,450.009,476.285)
(557.754,438.256,468.916)
(467.38,474.141,425.61)
(513.262,323.896,486.167)
(443.787,397.249,422.941)
(463.406,373.399,369.235)
(490.183,442.807,478.048)
(504.388,401.383,480.091)
(445.576,398.332,356.698)
(501.149,474.998,461.83)
(455.814,442.379,433.298)
(543.479,420.737,436.873)
(551.71,376.047,483.279)
(497.493,449.334,427.814)
(487.54,505.434,369.363)
(437.118,430.94,420.871)
(540.582,427.958,456.322)
(507.773,332.485,446.511)
(431.911,427.971,420.93)
(579.623,373.449,481.581)
(485.75,495.985,386.533)
(565.069,460.391,399.019)
(484.811,480.678,424.078)
(472.344,431.143,469.822)
(519.898,476.008,480.982)
(610.304,404.556,414.31)
(524.857,340.249,436.736)
(550.078,392.858,429.601)
(593.167,362.487,445.351)
(459.815,392.205,461.923)
(524.637,426.724,430.34)
(516.06,375.88,479.444)
(436.03,480.385,359.021)
(478.756,416.689,463.375)
(475.367,398.012,488.07)
(409.036,410.383,417.86)
(449.592,424.04,453.001)
(570.935,414.769,457.549)
(509.978,412.506,482.031)
(584.67,433.519,459.325)
(444.599,411.943,439.528)
(577.435,351.1,494.752)
(531.658,452.446,490.97)
(568.026,423.477,450.11)
(509.741,393.765,439.387)
(586.84,455.097,482.263)
(621.593,382.13,453.989)
(619.276,410.969,378.746)
(481.111,399.149,456.883)
(527.336,448.758,461.652)
(528.102,412.886,406.059)
(527.993,363.235,428.914)
(513.85,349.053,437.312)
(600.402,375.229,483.967)
(655.727,412.992,414.426)
(499.029,443.863,452.325)
(530.425,366.42,467.045)
(546.598,471.893,359.603)
(493.037,440.544,474.826)
(621.486,384.852,395.97)
(636.113,410.223,446.066)
(503.405,467.31,444.434)
(554.604,462.474,399.091)
(577.277,361.39,468.451)
(607.795,406.852,414.562)
(462.735,426.581,448.494)
(465.034,336.295,424.869)
(505.3,336.19,493.852)
(530.733,484.13,436.304)
(464.726,427.287,484.091)
(519.916,490.147,429.348)
(532.912,470.582,384.129)
(610.831,454.878,405.78)
(509.022,374.37,483.17)
(569.755,417.501,363.559)
(570.027,376.743,429.851)
(495.214,363.232,463.508)
(561.689,419.726,482.94)
(549.907,369.87,461.554)
(499.689,385.367,470.458)
(561.416,413.949,495.132)
(519.939,362.834,512.714)
(436.217,444.067,356.398)
(548.614,392.296,482.25)
(520.814,430.75,426.425)
(509.854,428.138,479.805)
(582.914,392.39,466.801)
(561.033,392.955,422.426)
(477.607,387.901,477.682)
(537.741,354.46,488.943)
(489.135,341.206,433.885)
(571.697,465.727,419.727)
(632.337,400.688,428.783)
(519.045,437.586,458.906)
(506.942,374.789,487.207)
(543.642,477.2,416.894)
(544.487,471.766,381.311)
(411.153,340.062,421.561)
(409.419,403.026,416.826)
(638.435,438.014,414.607)
(497.921,417.129,432.131)
(530.271,398.183,500.347)
(478.912,428.697,491.908)
(524.023,495.535,376.609)
(616.52,406.958,460.05)
(513.337,423.897,374.378)
(523.308,470.624,410.317)
(532.542,447.843,467.398)
(547.831,407.351,501.982)
(466.568,394.086,481.291)
(466.284,436.199,438.466)
(511.595,387.044,422.52)
(537.719,410.574,460.931)
(483.991,451.28,466.034)
(533.83,371.688,418.806)
(536.596,402.421,411.151)
(505.267,432.54,370.368)
(521.136,432.294,464.758)
(507.697,352.708,478.438)
(533.742,346.514,509.954)
(440.1,448.195,376.468)
(521.956,427.422,490.035)
(558.17,434.31,426.478)
(546.247,418.635,471.67)
(478.071,451.84,388.615)
(525.845,451.48,504.381)
(468.132,427.735,471.256)
(626.395,423.471,395.331)
(463.634,425.239,464.978)
(479.688,364.95,470.881)
(509.201,424.707,461.023)
(415.229,336.064,414.117)
(556.254,375.912,503.168)
(564.26,399.999,431.471)
(554.915,442.128,483.898)
(573.134,431.611,354.569)
(497.423,357.793,430.662)
(516.487,433.881,445.589)
(552.194,472.233,460.903)
(502.511,451.046,474.782)
(427.678,322.196,429.148)
(576.849,411.02,474.172)
(482.068,417.768,453.726)
(622.882,420.759,459.103)
(526.96,338.8,410.52)
(557.971,462.272,467.52)
(477.708,390.907,475.559)
(478.725,425.217,412.923)
(412.504,382.962,441.991)
(539.589,432.383,485.366)
(527.18,404.937,518.05)
(480.842,422.473,495.42)
(524.535,385.911,514.819)
(437.386,453.281,419.472)
(541.466,421.706,445.795)
(447.755,439.634,448.385)
(626.286,433.026,458.003)
(427.112,381.924,377.107)
(490.451,454.509,503.211)
(465.732,365.089,473.331)
(472.995,460.345,464.509)
(600.925,441.888,390.908)
(547.071,426.079,447.8)
(525.572,436.835,498.472)
(492.269,326.658,489.608)
(567.492,459.4,380.27)
(490.443,453.597,445.338)
(508.551,441.403,497.292)
(607.825,389.49,455.756)
(470.579,425.994,476.081)
(509.472,439.339,462.64)
(545.298,391.566,458.32)
(506.622,456.092,426.217)
(494.601,454.177,462.221)
(477.277,420.043,411.496)
(454.731,354.329,452.881)
(536.695,371.024,525.044)
(527.38,391.762,434.815)
(504.037,391.294,367.264)
(497.576,419.708,453.484)
(506.308,428.623,406.264)
(452.989,388.355,466.369)
(530.133,482.318,423.833)
(482.856,387.788,470.417)
(571.273,372.896,394.584)
(572.902,442.107,359.653)
(512.467,436.947,438.579)
(570.255,389.815,361.987)
(529.225,433.169,462.063)
(489.282,425.145,493.491)
(515.754,434.186,467.101)
(500.845,399.477,496.554)
(463.767,413.408,401.262)
(539.759,426.362,507.992)
(491.029,444.806,476.125)
(529.404,449.286,397.667)
(500.354,453.47,491.602)
(548.96,407.764,465.479)
(530.278,472.458,412.387)
(545.312,492.633,351.211)
(511.637,434.331,492.915)
(525.959,447.584,386.098)
(508.926,404.056,502.492)
(465.62,425.016,432.208)
(483.204,442.159,379.593)
(541.533,338.731,427.729)
(534.229,387.406,459.338)
(560.763,374.955,518.72)
(607.02,459.858,412.892)
(515.673,454.578,398.049)
(617.599,430.82,435.291)
(453.488,320.404,430.289)
(548.213,475.812,436.193)
(560.655,444.63,450.071)
(527.446,426.385,449.237)
(620.616,377.749,440.907)
(465.164,461.276,451.899)
(571.781,373.216,457.591)
(601.244,437.206,381.199)
(575.444,410.189,394.438)
(491.558,448.664,425.749)
(538.178,466.373,445.611)
(449.881,445.146,469.054)
(586.968,410.931,447.926)
(545.297,439.184,433.317)
(468.971,461.214,437.103)
(600.319,384.197,351.62)
(447.799,431.708,412.287)
(540.758,450.848,476.853)
(510.229,383.074,466.213)
(394.209,424.491,422.541)
(577.339,397.518,472.754)
(575.661,436.506,469.406)
(507.303,492.512,420.045)
(607.177,398.361,470.717)
(471.24,388.686,391.726)
(582.355,467.439,380.707)
(450.195,410.223,409.333)
(565.317,445.531,418.468)
(457.176,480.083,417.657)
(571.369,431.586,465.591)
(446.898,369.719,412.047)
(462.231,376.524,460.548)
(510.164,402.489,473.813)
(560.454,428.547,494.459)
(523.738,388.612,464.242)
(479.93,400.617,437.487)
(493.209,437.072,498.754)
(509.613,443.485,418.774)
(595.954,379.608,473.005)
(480.16,360.603,459.622)
(410.872,368.28,418.725)
(528.082,449.355,468.276)
(530.637,399.026,405.476)
(467.804,319.921,449.889)
(521.002,370.298,503.564)
(500.111,436.875,381.401)
(497.788,376.955,469.477)
(452.834,429.114,348.718)
(496.627,391.155,374.126)
(556.341,442.496,433.06)
(581.864,380.225,447.45)
(518.239,382.278,476.785)
(498.242,422.986,493.04)
(538.649,417.242,440.843)
(580.169,453.662,396.966)
(560.204,378.796,506.156)
(515.154,462.151,494.463)
(511.385,434.993,480.588)
(554.376,359.627,468.386)
(590.474,456.344,436.955)
(499.666,460.547,479.553)
(518.358,401.579,499.353)
(532.667,406.217,399.128)
(513.289,373.644,484.454)
(540.103,376.702,440.751)
(480.41,472.668,457.709)
(505.119,408.711,483.905)
(569.659,380.271,409.017)
(458.556,407.824,479.687)
(612.156,410.25,473.707)
(450.616,385.089,432.753)
(553.657,386.351,420.055)
(510.587,472.979,485.819)
(456.167,459.393,373.768)
(534.564,390.926,500.244)
(527.329,416.912,491.404)
(456.076,502.549,371.702)
(515.045,375.684,417.54)
(567.473,444.413,467.608)
(615.258,391.551,427.977)
(487.437,422.756,441.431)
(486.428,374.088,443.324)
(593.41,458.658,414.902)
(543.55,441.855,377.412)
(425.149,401.635,427.574)
(472.096,363.271,460.355)
(540.714,352.676,437.309)
(410.837,416.701,416.145)
(457.899,437.843,382.69)
(504.382,353.651,485.617)
(457.405,398.737,462.56)
(502.16,396.503,478.781)
(595.76,379.591,392.883)
(536.585,396.175,348.139)
(578.474,457.645,425.434)
(582.832,437.346,417.148)
(608.788,411.93,426.693)
(602.845,371.969,488.857)
(474.04,466.813,459.912)
(604.049,417.189,352.226)
(431.933,481.818,385.645)
(579.55,418.456,363.869)
(538.164,390.122,459.538)
(529.27,376.591,433.005)
(498.217,361.16,423.035)
(486.964,371.886,482.245)
(565.759,350.871,470.016)
(510.994,480.949,402.83)
(479.555,379.038,456.373)
(492.863,428.992,509.136)
(554.334,460.351,456.396)
(469.602,404.626,487.589)
(458.118,453.705,472.995)
(651.685,366.595,441.531)
(485.169,368.904,470.819)
(524.135,393.158,496.671)
(637.668,403.455,417.66)
(402.955,366.372,422.376)
(602.419,405.141,413.106)
(589.006,389.162,421.322)
(553.935,420.431,495.372)
(502.742,460.499,431.958)
(490.205,332.144,421.446)
(518.081,479.45,488.767)
(486.344,392.054,409.557)
(498.926,454.438,487.227)
(501.026,336.666,412.647)
(608.775,380.946,442.262)
(623.517,423.757,377.824)
(528.314,397.509,451.339)
(524.352,374.947,358.981)
(515.653,428.583,491.605)
(582.587,421.039,465.732)
(517.417,463.603,425.714)
(439.848,429.132,428.303)
(479.48,388.933,449.91)
(515.281,419.898,472.486)
(517.399,473.368,410.228)
(459.259,417.645,408.488)
(460.042,465.26,417.902)
(440.844,373.097,437.787)
(594.52,431.637,449.39)
(467.495,432.97,467.129)
(498.338,409.683,500.131)
(504.977,389.183,492.478)
(620.026,400.756,384.18)
(434.123,323.322,442.065)
(575.786,437.901,425.148)
(513.241,392.471,398.811)
(513.646,406.872,518.985)
(495.898,443.724,508.068)
(526.976,396.339,381.584)
(543.976,449.351,479.351)
(412.389,427.018,426.395)
(528.509,350.637,440.906)
(448.116,396.954,379.505)
(450.29,432.186,459.504)
(447.155,414.637,429.992)
(585.106,417.915,476.75)
(422.628,385.78,425.403)
(438.09,319.453,426.15)
(506.253,324.179,446.663)
(548.112,413.971,459.212)
(480.521,330.53,447.99)
(547.682,396.819,445.384)
(588.283,463.294,353.104)
(482.665,377.043,410.256)
(462.414,446.131,448.776)
(524.877,399.853,490.544)
(501.494,443.977,472.897)
(590.977,422.768,451.094)
(506.798,450.862,487.768)
(566.457,449.303,419.649)
(527.745,471.558,451.759)
(649.53,414.629,433.33)
(557.847,402.106,463.922)
(513.052,393.864,421.842)
(550.703,397.342,483.073)
(580.724,393.16,431.713)
(377.669,432.82,417.717)
(585.701,365.305,417.543)
(506.613,462.505,498.275)
(535.418,464.945,465.848)
(624.166,437.356,420.633)
(572.827,448.367,350.762)
(515.7,354.306,458.256)
(528.507,407.654,443.868)
(569.493,457.694,467.783)
(442.176,425.577,450.752)
(510.06,464.658,419.915)
(518.082,480.468,442.535)
(531.732,418.194,468.507)
(650.95,376.451,474.783)
(574.644,393.829,487.017)
(450.275,382.411,436.877)
(571.84,420.851,415.929)
(591.308,419.242,489.898)
(577.219,350.745,494.154)
(542.622,474.528,473.137)
(522.527,451.607,484.617)
(539.585,372.971,424.69)
(528.847,457.7,433.489)
(573.478,443.916,412.112)
(494.414,460.706,428.676)
(597.123,379.959,412.153)
(534.629,471.438,471.275)
(512.46,489.493,413.694)
(499.506,379.732,451.037)
(541.827,393.454,462.772)
(518.454,342.544,492.048)
(495.738,429.265,352.723)
(638.524,382.126,468.077)
(446.504,390.233,349.113)
(496.433,385.67,350.079)
(554.432,440.074,480.389)
(549.028,461.052,472.102)
(613.025,442.388,471.793)
(545.602,422.906,500.063)
(470.103,360.654,414.991)
(613.84,409.287,380.179)
(535.76,340.717,426.262)
(474.424,328.531,470.871)
(530.996,391.217,521.769)
(590.988,461.921,429.111)
(515.799,367.533,441.886)
(531.562,375.266,508.23)
(473.463,451.395,448.139)
(511.456,485.72,458.743)
(427.14,435.592,437.568)
(627.793,439.099,434.784)
(466.361,424.426,359.976)
(617.648,373.562,483.469)
(544.166,398.591,513.087)
(493.234,468.248,445.669)
(491.393,484.694,427.016)
(441.165,390.552,465.583)
(572.617,402.23,431.3)
(451.606,416.514,463.213)
(451.487,373.386,458.789)
(509.842,361.242,482.885)
(588.992,369.168,448.682)
(443.308,449.408,430.672)
(486.765,393.613,485.114)
(527.529,469.195,461.352)
(600.758,452.18,476.974)
(524.568,403.857,503.867)
(449.775,377.585,430.96)
(603.431,446.921,419.298)
(535.12,367.109,518.358)
(575.08,382.868,478.368)
(529.719,414.369,463.553)
(432.965,489.469,356.089)
(492.22,418.886,471.667)
(436.599,387.32,400.573)
(535.84,423.314,406.463)
(659.217,366.552,421.911)
(482.385,393.473,420.964)
(570.632,406.631,425.518)
(508.222,459.629,422.191)
(567.521,395.465,379.805)
(546.887,465.466,455.808)
(584.131,386.537,430.146)
(445.865,413.426,452.267)
(528.656,463.142,479.965)
(531.279,422.098,438.622)
(511.861,434.533,446.493)
(626.018,439.119,432.327)
(529.076,456.642,484.855)
(550.133,424.599,459.843)
(437.456,460.462,388.26)
(537.506,488.642,352.088)
(464.461,402.563,431.652)
(495.811,431.556,444.15)
(513.916,426.666,507.142)
(529.244,393.661,490.479)
(582.73,406.107,477.316)
(510.766,375.82,464.017)
(505.899,398.561,400.975)
(542.486,394.408,448.778)
(485.118,382.713,431.483)
(486.208,437.262,467.757)
(620.319,432.253,463.362)
(464.255,458.02,421.513)
(578.294,426.184,433.985)
(549.018,384.86,459.106)
(534.935,473.369,423.631)
(519.354,320.312,474.864)
(481.487,387.241,450.413)
(526.672,428.172,502.926)
(508.014,476.843,464.336)
(623.241,406.584,433.337)
(508.356,366.484,480.818)
(558.075,409.528,464.861)
(516.416,320.686,469.338)
(526.458,390.046,394.794)
(534.621,379.608,424.971)
(435.054,378.111,422.448)
(459.003,454.42,440.097)
(619.129,440.69,428.255)
(520.729,467.159,496.93)
(472.864,363.208,423.847)
(468.212,405.546,464.915)
(522.005,403.197,442.79)
(485.097,450.364,436.634)
(469.295,414.057,452.724)
(508.177,372.55,458.915)
(493.288,474.315,397.646)
(399.736,413.595,414.292)
(452.807,399.911,470.271)
(522.313,414.306,462.36)
(579.155,410.368,426.1)
(500.129,423.033,429.743)
(495.803,454.319,390.714)
(503.216,407.307,496.279)
(519.037,413.688,466.592)
(462.624,445.933,477.986)
(449.475,403.879,371.819)
(544.407,406.586,380.556)
(506.944,422.54,503.717)
(466.369,318.513,467.109)
(535.124,371.196,425.916)
(508.409,379.919,431.224)
(534.677,424.762,443.901)
(464.565,375.922,460.684)
(509.189,433.444,445.886)
(464.034,455.295,436.482)
(416.574,430.164,453.049)
(533.52,396.405,439.622)
(519.554,489.581,434.14)
(502.319,468.406,433.673)
(495.193,419.453,353.459)
(513.741,417.214,424.491)
(526.93,383.192,480.461)
(603.42,420.999,414.673)
(523.184,394.768,475.388)
(516.137,389.085,502.086)
(492.567,484.919,391.303)
(402.082,328.005,416.912)
(496.525,453.362,508.261)
(508.92,375.476,485.732)
(613.49,452.392,364.613)
(540.756,393.851,442.869)
(495.474,409.375,466.59)
(465.284,420.086,393.021)
(575.104,443.902,454.173)
(431.305,458.875,358.619)
(473.898,364.134,438.575)
(448.79,394.721,357.089)
(541.283,454.639,496.906)
(489.864,494.067,399.329)
(508.749,421.264,434.803)
(409.301,385.676,425.354)
(442.29,463.235,417.436)
(597.818,375.835,407.315)
(425.363,457.443,419.195)
(540.239,365.753,478.074)
(544.776,407.972,438.288)
(451.436,365.234,417.435)
(620.152,394.728,450.952)
(578.754,360.355,479.787)
(571.86,362.424,474.492)
(578.488,450.785,405.388)
(513.894,405.794,410.291)
(472.216,481.649,365.655)
(467.688,417.721,484.726)
(534.721,407.1,439.935)
